iter	RMSE
1664	4041.622906
1665	4039.922159
1666	4038.626794
1667	4037.152338
1668	4034.763269
1669	4032.738934
1670	4031.910723
1671	4030.371282
1672	4028.306462
1673	4027.205172
1674	4024.84873
1675	4023.175114
1676	4022.537786
1677	4020.597571
1678	4019.327082
1679	4016.51172
1680	4014.550563
1681	4012.551423
1682	4009.995441
1683	4009.490487
1684	4007.235397
1685	4004.405431
1686	4003.029261
1687	4000.53532
1688	3999.914329
1689	3998.92448
1690	3997.849942
1691	3996.202886
1692	3994.509432
1693	3992.110128
1694	3991.158227
1695	3989.662326
1696	3987.585482
1697	3986.818396
1698	3986.052908
1699	3984.596681
1700	3983.415629
1701	3981.597556
1702	3980.01629
1703	3977.355705
1704	3975.896748
1705	3972.820903
1706	3972.145978
1707	3971.00127
1708	3969.651184
1709	3968.444969
1710	3967.206201
1711	3966.852373
1712	3965.857122
1713	3963.4551
1714	3962.52512
1715	3961.262194
1716	3959.816897
1717	3958.777435
1718	3958.462443
1719	3957.702521
1720	3955.837129
1721	3955.016682
1722	3953.969506
1723	3951.867925
1724	3950.515952
1725	3948.855016
1726	3947.259426
1727	3946.315457
1728	3945.109319
1729	3943.211528
1730	3940.603837
1731	3939.391864
1732	3938.28557
1733	3935.681604
1734	3934.134892
1735	3933.810134
1736	3931.645451
1737	3930.438562
1738	3929.75223
1739	3927.621221
1740	3926.60858
1741	3924.778662
1742	3923.291925
1743	3922.064124
1744	3920.9032
1745	3918.608263
1746	3916.847495
1747	3915.851462
1748	3914.872497
1749	3913.308912
1750	3912.113621
1751	3910.329665
1752	3907.866074
1753	3905.744492
1754	3904.323754
1755	3904.002273
1756	3901.754835
1757	3899.946186
1758	3899.02351
1759	3897.187943
1760	3895.504963
1761	3893.237938
1762	3891.236822
1763	3890.133054
1764	3889.416485
1765	3885.781328
1766	3883.235385
1767	3882.168292
1768	3881.168268
1769	3879.308655
1770	3878.75341
1771	3878.467598
1772	3876.595949
1773	3875.792195
1774	3873.879749
1775	3872.255047
1776	3870.890223
1777	3869.329297
1778	3868.165508
1779	3866.325579
1780	3865.342311
1781	3863.083321
1782	3862.324029
1783	3859.902873
1784	3858.860835
1785	3857.182355
1786	3855.491018
1787	3854.09804
1788	3852.836998
1789	3852.224144
1790	3850.658401
1791	3849.183906
1792	3847.891394
1793	3846.845208
1794	3845.821772
1795	3844.535379
1796	3842.846303
1797	3842.28245
1798	3841.458812
1799	3839.065354
1800	3837.197136
1801	3835.545488
1802	3834.933497
1803	3833.677183
1804	3831.924436
1805	3830.63992
1806	3830.088507
1807	3828.245421
1808	3827.497292
1809	3825.711856
1810	3823.986933
1811	3822.384257
1812	3821.233172
1813	3820.223707
1814	3819.476663
1815	3818.424646
1816	3816.966686
1817	3815.225355
1818	3813.076707
1819	3812.501727
1820	3810.890253
1821	3809.406075
1822	3808.559736
1823	3807.017061
1824	3805.105412
1825	3804.21815
1826	3802.59804
1827	3801.52311
1828	3801.070618
1829	3798.345805
1830	3797.5111
1831	3795.226661
1832	3793.739959
1833	3791.85246
1834	3790.877788
1835	3789.68964
1836	3788.508371
1837	3787.470236
1838	3786.681143
1839	3784.730578
1840	3782.705818
1841	3781.176544
1842	3781.052112
1843	3779.210621
1844	3778.054279
1845	3777.043961
1846	3776.474821
1847	3775.062141
1848	3773.506019
1849	3771.851244
1850	3770.210144
1851	3769.141356
1852	3768.320542
1853	3767.095825
1854	3765.84014
1855	3764.006855
1856	3762.515365
1857	3761.705792
1858	3760.046471
1859	3758.639374
1860	3757.350997
1861	3756.361912
1862	3754.994584
1863	3754.363897
1864	3753.121409
1865	3751.162836
1866	3748.032549
1867	3746.327771
1868	3745.132659
1869	3743.793571
1870	3743.150153
1871	3741.237255
1872	3740.067458
1873	3739.655278
1874	3738.747096
1875	3736.751234
1876	3734.686
1877	3733.573554
1878	3732.334037
1879	3730.24023
1880	3728.877269
1881	3727.641144
1882	3726.33839
1883	3724.887704
1884	3723.955318
1885	3722.398282
1886	3720.421834
1887	3719.564709
1888	3718.909418
1889	3717.523454
1890	3716.36338
1891	3715.046742
1892	3713.703641
1893	3712.358669
1894	3711.622541
1895	3711.085336
1896	3709.260663
1897	3708.39238
1898	3707.652643
1899	3706.406803
1900	3704.17212
1901	3703.389441
1902	3701.505655
1903	3700.750037
1904	3698.274351
1905	3696.318729
1906	3694.676507
1907	3693.545145
1908	3692.139217
1909	3690.235648
1910	3688.941953
1911	3687.774324
1912	3685.943772
1913	3685.498631
1914	3684.037744
1915	3682.636488
1916	3680.269611
1917	3679.539611
1918	3677.254417
1919	3675.641445
1920	3674.309893
1921	3673.259263
1922	3672.764242
1923	3671.044124
1924	3669.082966
1925	3668.245959
1926	3666.91482
1927	3666.014035
1928	3664.387948
1929	3662.527966
1930	3661.786156
1931	3660.672663
1932	3659.345463
1933	3658.706965
1934	3656.947889
1935	3656.193215
1936	3655.607299
1937	3653.884518
1938	3652.650941
1939	3651.050835
1940	3649.119091
1941	3647.1623
1942	3645.240693
1943	3644.20744
1944	3642.680483
1945	3640.167639
1946	3638.387724
1947	3636.864411
1948	3635.454294
1949	3634.775678
1950	3633.790655
1951	3632.910889
1952	3632.089247
1953	3630.546898
1954	3629.391008
1955	3628.532143
1956	3628.03845
1957	3626.55622
1958	3625.420967
1959	3624.356712
1960	3623.236126
1961	3621.745376
1962	3620.861725
1963	3619.971792
1964	3618.591873
1965	3617.725978
1966	3616.185657
1967	3614.396026
1968	3613.492064
1969	3612.245071
1970	3611.382165
1971	3608.986743
1972	3608.089605
1973	3606.839295
1974	3605.916281
1975	3604.932587
1976	3603.309796
1977	3602.40588
1978	3601.175827
1979	3600.026092
1980	3598.226466
1981	3596.358257
1982	3594.924953
1983	3593.533335
1984	3592.137643
1985	3590.546947
1986	3589.112915
1987	3588.44936
1988	3587.385439
1989	3585.338827
1990	3584.218091
1991	3582.665274
1992	3581.521527
1993	3579.556666
1994	3578.285717
1995	3577.155118
1996	3576.472297
1997	3574.501525
1998	3573.773277
1999	3572.792171
2000	3571.097756
2001	3569.305484
2002	3567.440754
2003	3566.077112
2004	3565.235506
2005	3564.068309
2006	3562.631008
2007	3562.213066
2008	3560.988876
2009	3559.520516
2010	3557.743476
2011	3556.262638
2012	3554.945657
2013	3554.449817
2014	3553.114319
2015	3551.812392
2016	3550.731986
2017	3550.110479
2018	3549.534543
2019	3548.728764
2020	3547.15878
2021	3546.067984
2022	3544.289422
2023	3542.688298
2024	3541.459898
2025	3539.946042
2026	3538.514751
2027	3537.530509
2028	3536.599848
2029	3534.984643
2030	3534.210163
2031	3533.504717
2032	3531.506844
2033	3530.234995
2034	3529.657246
2035	3528.449959
2036	3527.699379
2037	3526.126453
2038	3525.193989
2039	3524.359408
2040	3523.647857
2041	3522.272807
2042	3520.55287
2043	3517.558146
2044	3516.293989
2045	3515.176271
2046	3513.631215
2047	3512.882969
2048	3511.458698
2049	3510.151468
2050	3508.44573
2051	3507.249724
2052	3506.507092
2053	3504.532381
2054	3502.468886
2055	3502.007079
2056	3500.679245
2057	3499.184598
2058	3498.104712
2059	3497.599242
2060	3496.316161
2061	3495.642365
2062	3494.925714
2063	3493.704609
2064	3492.7045
2065	3491.642893
2066	3491.515228
2067	3489.756729
2068	3488.311281
2069	3486.843107
2070	3486.445509
2071	3485.50623
2072	3484.694707
2073	3483.913131
2074	3483.006652
2075	3481.1467
2076	3480.566941
2077	3479.799575
2078	3479.50233
2079	3478.22257
2080	3477.225674
2081	3476.325277
2082	3475.359917
2083	3474.082528
2084	3473.573615
2085	3473.188381
2086	3471.333539
2087	3469.863768
2088	3468.579798
2089	3467.850957
2090	3467.300984
2091	3466.312048
2092	3464.302519
2093	3463.335444
2094	3462.241698
2095	3460.555348
2096	3459.874959
2097	3458.93434
2098	3457.410705
2099	3456.207223
2100	3454.352573
2101	3453.355869
2102	3452.320227
2103	3451.604878
2104	3450.575325
2105	3449.943494
2106	3448.222488
2107	3447.036608
2108	3446.422985
2109	3445.613308
2110	3444.781842
2111	3444.310941
2112	3443.010252
2113	3441.492843
2114	3440.894918
2115	3440.226288
2116	3439.638773
2117	3438.376878
2118	3437.773276
2119	3435.715666
2120	3435.293932
2121	3433.798635
2122	3433.116538
2123	3430.941995
2124	3429.613014
2125	3427.995247
2126	3426.127234
2127	3425.419604
2128	3424.407993
2129	3424.050923
2130	3422.471812
2131	3421.194817
2132	3420.374374
2133	3419.260062
2134	3418.248162
2135	3417.668975
2136	3416.862571
2137	3416.388278
2138	3415.326342
2139	3414.628702
2140	3414.142874
2141	3412.742575
2142	3410.744205
2143	3410.096937
2144	3408.420936
2145	3407.032272
2146	3405.256314
2147	3404.798654
2148	3403.18332
2149	3402.073002
2150	3400.903299
2151	3399.682237
2152	3398.415476
2153	3397.750502
2154	3396.919092
2155	3396.05344
2156	3395.254725
2157	3394.450866
2158	3393.233449
2159	3391.928878
2160	3390.111128
2161	3388.526469
2162	3387.186455
2163	3386.042446
2164	3385.268965
2165	3384.58226
2166	3382.829824
2167	3382.074342
2168	3380.784674
2169	3379.20667
2170	3378.159026
2171	3377.640698
2172	3375.796044
2173	3374.097231
2174	3372.921538
2175	3371.883628
2176	3370.882704
2177	3369.70175
2178	3368.882784
2179	3368.255422
2180	3367.064096
2181	3365.328694
2182	3365.205022
2183	3364.52436
2184	3363.3074
2185	3361.662227
2186	3360.541354
2187	3359.10514
2188	3357.689362
2189	3357.420753
2190	3356.546048
2191	3353.891993
2192	3353.029048
2193	3352.547153
2194	3352.119559
2195	3350.892446
2196	3349.107515
2197	3348.322324
2198	3347.329394
2199	3346.588324
2200	3346.144178
2201	3345.643963
2202	3344.120586
2203	3343.303617
2204	3342.032362
2205	3341.580181
2206	3340.625643
2207	3339.848698
2208	3339.013493
2209	3338.416298
2210	3337.026514
2211	3336.268136
2212	3335.30041
2213	3334.179163
2214	3333.189655
2215	3332.096826
2216	3330.956668
2217	3330.510048
2218	3329.560434
2219	3328.17098
2220	3326.927597
2221	3326.206984
2222	3324.991158
2223	3323.489758
2224	3321.90648
2225	3320.587306
2226	3319.621946
2227	3318.980462
2228	3318.026028
2229	3316.907313
2230	3315.532648
2231	3314.825534
2232	3313.729766
2233	3312.883181
2234	3312.214998
2235	3311.648205
2236	3311.251296
2237	3310.163509
2238	3309.159065
2239	3307.358183
2240	3306.14238
2241	3305.190499
2242	3303.868115
2243	3303.143721
2244	3302.66334
2245	3301.593511
2246	3300.382075
2247	3299.671643
2248	3298.677008
2249	3297.521787
2250	3297.044171
2251	3295.494221
2252	3295.000867
2253	3294.631103
2254	3293.08775
2255	3292.572776
2256	3291.264101
2257	3290.55268
2258	3289.864673
2259	3289.26294
2260	3287.436211
2261	3285.961289
2262	3284.346229
2263	3283.486306
2264	3282.133399
2265	3281.095496
2266	3279.727013
2267	3278.087041
2268	3277.057508
2269	3275.956521
2270	3275.430788
2271	3274.275899
2272	3273.807677
2273	3272.968763
2274	3271.976124
2275	3271.243545
2276	3269.450767
2277	3269.076215
2278	3267.419418
2279	3266.279613
2280	3265.727313
2281	3264.992176
2282	3263.844609
2283	3262.263809
2284	3260.939545
2285	3259.284152
2286	3258.46709
2287	3257.869339
2288	3257.194687
2289	3256.07915
2290	3254.234399
2291	3253.04717
2292	3252.397308
2293	3251.358266
2294	3250.312874
2295	3249.311665
2296	3248.592523
2297	3247.230026
2298	3245.978196
2299	3245.24447
2300	3244.27336
2301	3243.848059
2302	3242.410908
2303	3240.777076
2304	3239.929389
2305	3238.315949
2306	3237.649879
2307	3235.857298
2308	3234.924315
2309	3233.97324
2310	3232.818071
2311	3231.259865
2312	3230.753942
2313	3229.159754
2314	3227.868232
2315	3226.260202
2316	3225.871051
2317	3225.317469
2318	3223.491108
2319	3222.497326
2320	3220.831106
2321	3219.694028
2322	3218.884994
2323	3217.473854
2324	3217.044703
2325	3215.966481
2326	3214.267561
2327	3213.442916
2328	3212.425832
2329	3210.959746
2330	3209.709128
2331	3208.748298
2332	3207.318352
2333	3206.406187
2334	3205.898437
2335	3204.560852
2336	3204.006131
2337	3202.901961
2338	3201.260795
2339	3200.850534
2340	3200.037636
2341	3198.881093
2342	3198.337362
2343	3197.141912
2344	3196.071192
2345	3195.088669
2346	3194.464896
2347	3194.165255
2348	3192.737641
2349	3191.954005
2350	3191.367952
2351	3190.546515
2352	3189.935594
2353	3188.111479
2354	3186.93994
2355	3185.847779
2356	3184.775591
2357	3183.84138
2358	3182.466291
2359	3181.941352
2360	3180.872441
2361	3179.552648
2362	3178.159664
2363	3176.866309
2364	3175.874126
2365	3175.467234
2366	3174.932283
2367	3174.273824
2368	3173.438291
2369	3172.915966
2370	3172.377277
2371	3171.36016
2372	3170.268765
2373	3169.134941
2374	3168.968533
2375	3168.198063
2376	3166.66818
2377	3164.666951
2378	3163.176068
2379	3161.884206
2380	3161.087264
2381	3159.928609
2382	3158.070541
2383	3157.055675
2384	3156.284169
2385	3155.194691
2386	3153.821779
2387	3153.352079
2388	3151.726858
2389	3150.987728
2390	3150.426953
2391	3148.705747
2392	3147.716902
2393	3147.154092
2394	3145.647939
2395	3144.139473
2396	3143.029866
2397	3142.13655
2398	3141.119843
2399	3139.810979
2400	3138.713889
2401	3137.703534
2402	3136.711762
2403	3136.141918
2404	3134.540659
2405	3133.110589
2406	3132.239584
2407	3131.631858
2408	3130.007813
2409	3129.158172
2410	3128.470595
2411	3127.735434
2412	3126.40856
2413	3125.581912
2414	3124.122555
2415	3122.226977
2416	3121.111569
2417	3120.146866
2418	3118.994177
2419	3118.08808
2420	3117.439899
2421	3116.391015
2422	3115.962324
2423	3115.051516
2424	3114.133195
2425	3112.309187
2426	3111.592696
2427	3110.231605
2428	3109.132419
2429	3108.116441
2430	3107.733282
2431	3106.820721
2432	3106.303991
2433	3105.811424
2434	3104.369163
2435	3102.301809
2436	3101.176098
2437	3099.833774
2438	3098.267751
2439	3097.746692
2440	3096.849335
2441	3096.256298
2442	3095.312443
2443	3094.074858
2444	3093.103889
2445	3092.303469
2446	3091.706482
2447	3091.186474
2448	3091.056479
2449	3090.526582
2450	3090.158703
2451	3088.981634
2452	3088.359055
2453	3086.445825
2454	3085.098575
2455	3083.805161
2456	3082.373784
2457	3081.11947
2458	3080.628639
2459	3079.426673
2460	3078.292962
2461	3077.748302
2462	3076.51524
2463	3075.971949
2464	3075.954179
2465	3075.417735
2466	3074.186258
2467	3073.700264
2468	3073.208236
2469	3072.341731
2470	3071.334409
2471	3069.919504
2472	3068.724103
2473	3067.657043
2474	3065.801368
2475	3064.364533
2476	3064.086351
2477	3063.595299
2478	3062.279209
2479	3061.35924
2480	3060.163139
2481	3059.441458
2482	3057.956827
2483	3057.805936
2484	3057.558584
2485	3055.838941
2486	3054.961897
2487	3054.333183
2488	3053.806711
2489	3053.176349
2490	3052.168111
2491	3051.211975
2492	3049.995297
2493	3049.450623
2494	3048.479066
2495	3047.920331
2496	3046.51015
2497	3045.744772
2498	3045.013315
2499	3044.151614
